Theta2,Intensity
28.99,25.5681818181818
29.01,11.3636363636364
29.03,19.8863636363636
29.05,14.2045454545455
29.07,28.4090909090909
29.09,19.8863636363636
29.11,17.0454545454545
29.13,14.2045454545455
29.15,28.4090909090909
29.17,28.4090909090909
29.19,17.0454545454545
29.21,22.7272727272727
29.23,17.0454545454545
29.25,14.2045454545455
29.27,19.8863636363636
29.29,19.8863636363636
29.31,19.8863636363636
29.33,14.2045454545455
29.35,14.2045454545455
29.37,31.25
29.39,34.0909090909091
29.41,28.4090909090909
29.43,34.0909090909091
29.45,28.4090909090909
29.47,28.4090909090909
29.49,17.0454545454545
29.51,22.7272727272727
29.53,28.4090909090909
29.55,11.3636363636364
29.57,11.3636363636364
29.59,19.8863636363636
29.61,11.3636363636364
29.63,14.2045454545455
29.65,17.0454545454545
29.67,22.7272727272727
29.69,22.7272727272727
29.71,2.84090909090909
29.73,22.7272727272727
29.75,14.2045454545455
29.77,28.4090909090909
29.79,19.8863636363636
29.81,17.0454545454545
29.83,19.8863636363636
29.85,22.7272727272727
29.87,36.9318181818182
29.89,11.3636363636364
29.91,2.84090909090909
29.93,22.7272727272727
29.95,19.8863636363636
29.97,14.2045454545455
29.99,28.4090909090909
30.01,28.4090909090909
30.03,17.0454545454545
30.05,11.3636363636364
30.07,17.0454545454545
30.09,11.3636363636364
30.11,11.3636363636364
30.13,14.2045454545455
30.15,19.8863636363636
30.17,14.2045454545455
30.19,17.0454545454545
30.21,25.5681818181818
30.23,34.0909090909091
30.25,14.2045454545455
30.27,19.8863636363636
30.29,19.8863636363636
30.31,19.8863636363636
30.33,17.0454545454545
30.35,14.2045454545455
30.37,19.8863636363636
30.39,11.3636363636364
30.41,25.5681818181818
30.43,5.68181818181818
30.45,25.5681818181818
30.47,8.52272727272727
30.49,14.2045454545455
30.51,17.0454545454545
30.53,5.68181818181818
30.55,11.3636363636364
30.57,11.3636363636364
30.59,19.8863636363636
30.61,22.7272727272727
30.63,11.3636363636364
30.65,14.2045454545455
30.67,11.3636363636364
30.69,14.2045454545455
30.71,14.2045454545455
30.73,8.52272727272727
30.75,19.8863636363636
30.77,25.5681818181818
30.79,17.0454545454545
30.81,25.5681818181818
30.83,17.0454545454545
30.85,11.3636363636364
30.87,5.68181818181818
30.89,25.5681818181818
30.91,14.2045454545455
30.93,19.8863636363636
30.95,19.8863636363636
30.97,5.68181818181818
30.99,31.25
31.01,17.0454545454545
31.03,19.8863636363636
31.05,17.0454545454545
31.07,5.68181818181818
31.09,17.0454545454545
31.11,11.3636363636364
31.13,11.3636363636364
31.15,17.0454545454545
31.17,8.52272727272727
31.19,25.5681818181818
31.21,14.2045454545455
31.23,5.68181818181818
31.25,14.2045454545455
31.27,14.2045454545455
31.29,22.7272727272727
31.31,31.25
31.33,19.8863636363636
31.35,22.7272727272727
31.37,11.3636363636364
31.39,25.5681818181818
31.41,19.8863636363636
31.43,14.2045454545455
31.45,22.7272727272727
31.47,14.2045454545455
31.49,14.2045454545455
31.51,25.5681818181818
31.53,8.52272727272727
31.55,25.5681818181818
31.57,11.3636363636364
31.59,14.2045454545455
31.61,8.52272727272727
31.63,22.7272727272727
31.65,22.7272727272727
31.67,11.3636363636364
31.69,22.7272727272727
31.71,28.4090909090909
31.73,8.52272727272727
31.75,19.8863636363636
31.77,19.8863636363636
31.79,25.5681818181818
31.81,17.0454545454545
31.83,11.3636363636364
31.85,19.8863636363636
31.87,17.0454545454545
31.89,22.7272727272727
31.91,14.2045454545455
31.93,11.3636363636364
31.95,8.52272727272727
31.97,17.0454545454545
31.99,14.2045454545455
32.01,17.0454545454545
32.03,11.3636363636364
32.05,11.3636363636364
32.07,14.2045454545455
32.09,17.0454545454545
32.11,11.3636363636364
32.13,14.2045454545455
32.15,19.8863636363636
32.17,19.8863636363636
32.19,14.2045454545455
32.21,19.8863636363636
32.23,5.68181818181818
32.25,5.68181818181818
32.27,22.7272727272727
32.29,17.0454545454545
32.31,14.2045454545455
32.33,19.8863636363636
32.35,2.84090909090909
32.37,17.0454545454545
32.39,11.3636363636364
32.41,22.7272727272727
32.43,14.2045454545455
32.45,17.0454545454545
32.47,11.3636363636364
32.49,39.7727272727273
32.51,19.8863636363636
32.53,0
32.55,17.0454545454545
32.57,5.68181818181818
32.59,31.25
32.61,8.52272727272727
32.63,19.8863636363636
32.65,25.5681818181818
32.67,19.8863636363636
32.69,11.3636363636364
32.71,11.3636363636364
32.73,14.2045454545455
32.75,11.3636363636364
32.77,17.0454545454545
32.79,14.2045454545455
32.81,19.8863636363636
32.83,19.8863636363636
32.85,5.68181818181818
32.87,25.5681818181818
32.89,34.0909090909091
32.91,34.0909090909091
32.93,28.4090909090909
32.95,22.7272727272727
32.97,22.7272727272727
32.99,42.6136363636364
33.01,36.9318181818182
33.03,51.1363636363636
33.05,45.4545454545455
33.07,19.8863636363636
33.09,28.4090909090909
33.11,28.4090909090909
33.13,22.7272727272727
33.15,25.5681818181818
33.17,34.0909090909091
33.19,25.5681818181818
33.21,39.7727272727273
33.23,39.7727272727273
33.25,25.5681818181818
33.27,45.4545454545455
33.29,34.0909090909091
33.31,45.4545454545455
33.33,25.5681818181818
33.35,34.0909090909091
33.37,22.7272727272727
33.39,36.9318181818182
33.41,45.4545454545455
33.43,31.25
33.45,31.25
33.47,48.2954545454545
33.49,28.4090909090909
33.51,34.0909090909091
33.53,42.6136363636364
33.55,36.9318181818182
33.57,36.9318181818182
33.59,36.9318181818182
33.61,28.4090909090909
33.63,31.25
33.65,39.7727272727273
33.67,42.6136363636364
33.69,36.9318181818182
33.71,51.1363636363636
33.73,42.6136363636364
33.75,56.8181818181818
33.77,56.8181818181818
33.79,39.7727272727273
33.81,31.25
33.83,36.9318181818182
33.85,45.4545454545455
33.87,22.7272727272727
33.89,51.1363636363636
33.91,39.7727272727273
33.93,71.0227272727273
33.95,42.6136363636364
33.97,45.4545454545455
33.99,65.3409090909091
34.01,31.25
34.03,42.6136363636364
34.05,56.8181818181818
34.07,31.25
34.09,34.0909090909091
34.11,36.9318181818182
34.13,36.9318181818182
34.15,17.0454545454545
34.17,22.7272727272727
34.19,42.6136363636364
34.21,48.2954545454545
34.23,42.6136363636364
34.25,56.8181818181818
34.27,53.9772727272727
34.29,39.7727272727273
34.31,45.4545454545455
34.33,28.4090909090909
34.35,42.6136363636364
34.37,28.4090909090909
34.39,36.9318181818182
34.41,22.7272727272727
34.43,42.6136363636364
34.45,36.9318181818182
34.47,48.2954545454545
34.49,42.6136363636364
34.51,51.1363636363636
34.53,34.0909090909091
34.55,22.7272727272727
34.57,36.9318181818182
34.59,45.4545454545455
34.61,28.4090909090909
34.63,25.5681818181818
34.65,25.5681818181818
34.67,22.7272727272727
34.69,17.0454545454545
34.71,22.7272727272727
34.73,25.5681818181818
34.75,31.25
34.77,25.5681818181818
34.79,22.7272727272727
34.81,22.7272727272727
34.83,28.4090909090909
34.85,34.0909090909091
34.87,22.7272727272727
34.89,22.7272727272727
34.91,31.25
34.93,19.8863636363636
34.95,34.0909090909091
34.97,17.0454545454545
34.99,25.5681818181818
35.01,8.52272727272727
35.03,17.0454545454545
35.05,14.2045454545455
35.07,8.52272727272727
35.09,17.0454545454545
35.11,17.0454545454545
35.13,14.2045454545455
35.15,11.3636363636364
35.17,22.7272727272727
35.19,11.3636363636364
35.21,11.3636363636364
35.23,11.3636363636364
35.25,28.4090909090909
35.27,11.3636363636364
35.29,14.2045454545455
35.31,14.2045454545455
35.33,22.7272727272727
35.35,19.8863636363636
35.37,5.68181818181818
35.39,19.8863636363636
35.41,2.84090909090909
35.43,17.0454545454545
35.45,22.7272727272727
35.47,11.3636363636364
35.49,8.52272727272727
35.51,11.3636363636364
35.53,17.0454545454545
35.55,14.2045454545455
35.57,28.4090909090909
35.59,19.8863636363636
35.61,17.0454545454545
35.63,11.3636363636364
35.65,5.68181818181818
35.67,14.2045454545455
35.69,5.68181818181818
35.71,8.52272727272727
35.73,17.0454545454545
35.75,11.3636363636364
35.77,11.3636363636364
35.79,8.52272727272727
35.81,5.68181818181818
35.83,5.68181818181818
35.85,22.7272727272727
35.87,17.0454545454545
35.89,17.0454545454545
35.91,0
35.93,22.7272727272727
35.95,17.0454545454545
35.97,17.0454545454545
35.99,5.68181818181818
36.01,8.52272727272727
36.03,8.52272727272727
36.05,14.2045454545455
36.07,14.2045454545455
36.09,8.52272727272727
36.11,0
36.13,8.52272727272727
36.15,22.7272727272727
36.17,5.68181818181818
36.19,2.84090909090909
36.21,14.2045454545455
36.23,2.84090909090909
36.25,8.52272727272727
36.27,2.84090909090909
36.29,2.84090909090909
36.31,17.0454545454545
36.33,17.0454545454545
36.35,11.3636363636364
36.37,8.52272727272727
36.39,14.2045454545455
36.41,8.52272727272727
36.43,8.52272727272727
36.45,8.52272727272727
36.47,11.3636363636364
36.49,8.52272727272727
36.51,8.52272727272727
36.53,11.3636363636364
36.55,2.84090909090909
36.57,17.0454545454545
36.59,5.68181818181818
36.61,14.2045454545455
36.63,8.52272727272727
36.65,11.3636363636364
36.67,5.68181818181818
36.69,8.52272727272727
36.71,2.84090909090909
36.73,11.3636363636364
36.75,11.3636363636364
36.77,19.8863636363636
36.79,14.2045454545455
36.81,5.68181818181818
36.83,11.3636363636364
36.85,11.3636363636364
36.87,2.84090909090909
36.89,5.68181818181818
36.91,11.3636363636364
36.93,5.68181818181818
36.95,14.2045454545455
36.97,2.84090909090909
36.99,5.68181818181818
37.01,22.7272727272727
37.03,22.7272727272727
37.05,5.68181818181818
37.07,5.68181818181818
37.09,14.2045454545455
37.11,17.0454545454545
37.13,11.3636363636364
37.15,8.52272727272727
37.17,8.52272727272727
37.19,5.68181818181818
37.21,5.68181818181818
37.23,11.3636363636364
37.25,11.3636363636364
37.27,2.84090909090909
37.29,11.3636363636364
37.31,8.52272727272727
37.33,8.52272727272727
37.35,5.68181818181818
37.37,11.3636363636364
37.39,25.5681818181818
37.41,2.84090909090909
37.43,11.3636363636364
37.45,8.52272727272727
37.47,17.0454545454545
37.49,5.68181818181818
37.51,17.0454545454545
37.53,11.3636363636364
37.55,8.52272727272727
37.57,14.2045454545455
37.59,5.68181818181818
37.61,5.68181818181818
37.63,14.2045454545455
37.65,5.68181818181818
37.67,5.68181818181818
37.69,14.2045454545455
37.71,5.68181818181818
37.73,0
37.75,17.0454545454545
37.77,8.52272727272727
37.79,8.52272727272727
37.81,8.52272727272727
37.83,11.3636363636364
37.85,11.3636363636364
37.87,11.3636363636364
37.89,14.2045454545455
37.91,2.84090909090909
37.93,5.68181818181818
37.95,5.68181818181818
37.97,14.2045454545455
37.99,8.52272727272727
38.01,14.2045454545455
38.03,11.3636363636364
38.05,11.3636363636364
38.07,0
38.09,17.0454545454545
38.11,5.68181818181818
38.13,14.2045454545455
38.15,8.52272727272727
38.17,22.7272727272727
38.19,17.0454545454545
38.21,11.3636363636364
38.23,19.8863636363636
38.25,8.52272727272727
38.27,11.3636363636364
38.29,5.68181818181818
38.31,8.52272727272727
38.33,5.68181818181818
38.35,5.68181818181818
38.37,5.68181818181818
38.39,19.8863636363636
38.41,8.52272727272727
38.43,17.0454545454545
38.45,8.52272727272727
38.47,2.84090909090909
38.49,5.68181818181818
38.51,11.3636363636364
38.53,2.84090909090909
38.55,14.2045454545455
38.57,17.0454545454545
38.59,8.52272727272727
38.61,5.68181818181818
38.63,11.3636363636364
38.65,14.2045454545455
38.67,2.84090909090909
38.69,5.68181818181818
38.71,8.52272727272727
38.73,19.8863636363636
38.75,11.3636363636364
38.77,11.3636363636364
38.79,22.7272727272727
38.81,8.52272727272727
38.83,11.3636363636364
38.85,8.52272727272727
38.87,2.84090909090909
38.89,5.68181818181818
38.91,14.2045454545455
38.93,11.3636363636364
38.95,5.68181818181818
38.97,17.0454545454545
38.99,2.84090909090909
39.01,11.3636363636364
39.03,5.68181818181818
39.05,11.3636363636364
39.07,14.2045454545455
39.09,8.52272727272727
39.11,14.2045454545455
39.13,8.52272727272727
39.15,14.2045454545455
39.17,14.2045454545455
39.19,8.52272727272727
39.21,11.3636363636364
39.23,5.68181818181818
39.25,5.68181818181818
39.27,17.0454545454545
39.29,2.84090909090909
39.31,5.68181818181818
39.33,5.68181818181818
39.35,19.8863636363636
39.37,14.2045454545455
39.39,14.2045454545455
39.41,22.7272727272727
39.43,8.52272727272727
39.45,22.7272727272727
39.47,14.2045454545455
39.49,14.2045454545455
39.51,11.3636363636364
39.53,14.2045454545455
39.55,8.52272727272727
39.57,8.52272727272727
39.59,17.0454545454545
39.61,14.2045454545455
39.63,8.52272727272727
39.65,8.52272727272727
39.67,8.52272727272727
39.69,11.3636363636364
39.71,11.3636363636364
39.73,14.2045454545455
39.75,8.52272727272727
39.77,5.68181818181818
39.79,8.52272727272727
39.81,5.68181818181818
39.83,0
39.85,11.3636363636364
39.87,11.3636363636364
39.89,11.3636363636364
39.91,22.7272727272727
39.93,8.52272727272727
39.95,19.8863636363636
39.97,11.3636363636364
39.99,14.2045454545455
40.01,17.0454545454545
40.03,0
40.05,8.52272727272727
40.07,17.0454545454545
40.09,11.3636363636364
40.11,17.0454545454545
40.13,14.2045454545455
40.15,11.3636363636364
40.17,5.68181818181818
40.19,11.3636363636364
40.21,5.68181818181818
40.23,11.3636363636364
40.25,5.68181818181818
40.27,17.0454545454545
40.29,5.68181818181818
40.31,2.84090909090909
40.33,14.2045454545455
40.35,2.84090909090909
40.37,11.3636363636364
40.39,5.68181818181818
40.41,2.84090909090909
40.43,5.68181818181818
40.45,14.2045454545455
40.47,11.3636363636364
40.49,5.68181818181818
40.51,11.3636363636364
40.53,14.2045454545455
40.55,5.68181818181818
40.57,14.2045454545455
40.59,8.52272727272727
40.61,8.52272727272727
40.63,5.68181818181818
40.65,8.52272727272727
40.67,14.2045454545455
40.69,11.3636363636364
40.71,22.7272727272727
40.73,17.0454545454545
40.75,8.52272727272727
40.77,2.84090909090909
40.79,11.3636363636364
40.81,11.3636363636364
40.83,2.84090909090909
40.85,8.52272727272727
40.87,8.52272727272727
40.89,2.84090909090909
40.91,14.2045454545455
40.93,2.84090909090909
40.95,8.52272727272727
40.97,8.52272727272727
40.99,11.3636363636364
41.01,8.52272727272727
41.03,14.2045454545455
41.05,8.52272727272727
41.07,19.8863636363636
41.09,5.68181818181818
41.11,14.2045454545455
41.13,5.68181818181818
41.15,8.52272727272727
41.17,11.3636363636364
41.19,5.68181818181818
41.21,5.68181818181818
41.23,5.68181818181818
41.25,11.3636363636364
41.27,0
41.29,22.7272727272727
41.31,11.3636363636364
41.33,8.52272727272727
41.35,8.52272727272727
41.37,8.52272727272727
41.39,11.3636363636364
41.41,8.52272727272727
41.43,11.3636363636364
41.45,8.52272727272727
41.47,22.7272727272727
41.49,5.68181818181818
41.51,8.52272727272727
41.53,11.3636363636364
41.55,14.2045454545455
41.57,2.84090909090909
41.59,17.0454545454545
41.61,0
41.63,14.2045454545455
41.65,8.52272727272727
41.67,11.3636363636364
41.69,11.3636363636364
41.71,8.52272727272727
41.73,14.2045454545455
41.75,14.2045454545455
41.77,19.8863636363636
41.79,5.68181818181818
41.81,14.2045454545455
41.83,5.68181818181818
41.85,25.5681818181818
41.87,22.7272727272727
41.89,8.52272727272727
41.91,14.2045454545455
41.93,0
41.95,14.2045454545455
41.97,22.7272727272727
41.99,17.0454545454545
42.01,14.2045454545455
42.03,11.3636363636364
42.05,8.52272727272727
42.07,11.3636363636364
42.09,5.68181818181818
42.11,5.68181818181818
42.13,2.84090909090909
42.15,28.4090909090909
42.17,11.3636363636364
42.19,14.2045454545455
42.21,8.52272727272727
42.23,5.68181818181818
42.25,5.68181818181818
42.27,19.8863636363636
42.29,2.84090909090909
42.31,17.0454545454545
42.33,17.0454545454545
42.35,19.8863636363636
42.37,17.0454545454545
42.39,8.52272727272727
42.41,14.2045454545455
42.43,11.3636363636364
42.45,14.2045454545455
42.47,19.8863636363636
42.49,11.3636363636364
42.51,17.0454545454545
42.53,8.52272727272727
42.55,14.2045454545455
42.57,5.68181818181818
42.59,0
42.61,14.2045454545455
42.63,17.0454545454545
42.65,5.68181818181818
42.67,2.84090909090909
42.69,14.2045454545455
42.71,14.2045454545455
42.73,8.52272727272727
42.75,8.52272727272727
42.77,14.2045454545455
42.79,22.7272727272727
42.81,19.8863636363636
42.83,2.84090909090909
42.85,8.52272727272727
42.87,11.3636363636364
42.89,2.84090909090909
42.91,17.0454545454545
42.93,8.52272727272727
42.95,22.7272727272727
42.97,0
42.99,2.84090909090909
43.01,8.52272727272727
43.03,11.3636363636364
43.05,8.52272727272727
43.07,14.2045454545455
43.09,8.52272727272727
43.11,11.3636363636364
43.13,14.2045454545455
43.15,17.0454545454545
43.17,8.52272727272727
43.19,5.68181818181818
43.21,19.8863636363636
43.23,11.3636363636364
43.25,14.2045454545455
43.27,19.8863636363636
43.29,14.2045454545455
43.31,8.52272727272727
43.33,14.2045454545455
43.35,19.8863636363636
43.37,2.84090909090909
43.39,11.3636363636364
43.41,8.52272727272727
43.43,8.52272727272727
43.45,8.52272727272727
43.47,11.3636363636364
43.49,2.84090909090909
43.51,11.3636363636364
43.53,17.0454545454545
43.55,14.2045454545455
43.57,2.84090909090909
43.59,25.5681818181818
43.61,8.52272727272727
43.63,5.68181818181818
43.65,5.68181818181818
43.67,8.52272727272727
43.69,28.4090909090909
43.71,11.3636363636364
43.73,11.3636363636364
43.75,14.2045454545455
43.77,14.2045454545455
43.79,11.3636363636364
43.81,17.0454545454545
43.83,19.8863636363636
43.85,22.7272727272727
43.87,8.52272727272727
43.89,11.3636363636364
43.91,17.0454545454545
43.93,11.3636363636364
43.95,14.2045454545455
43.97,14.2045454545455
43.99,17.0454545454545
44.01,17.0454545454545
44.03,8.52272727272727
44.05,11.3636363636364
44.07,14.2045454545455
44.09,11.3636363636364
44.11,11.3636363636364
44.13,5.68181818181818
44.15,19.8863636363636
44.17,14.2045454545455
44.19,14.2045454545455
44.21,8.52272727272727
44.23,17.0454545454545
44.25,22.7272727272727
44.27,8.52272727272727
44.29,5.68181818181818
44.31,11.3636363636364
44.33,8.52272727272727
44.35,14.2045454545455
44.37,14.2045454545455
44.39,17.0454545454545
44.41,14.2045454545455
44.43,5.68181818181818
44.45,19.8863636363636
44.47,14.2045454545455
44.49,8.52272727272727
44.51,8.52272727272727
44.53,14.2045454545455
44.55,17.0454545454545
44.57,14.2045454545455
44.59,25.5681818181818
44.61,17.0454545454545
44.63,11.3636363636364
44.65,28.4090909090909
44.67,17.0454545454545
44.69,17.0454545454545
44.71,31.25
44.73,8.52272727272727
44.75,19.8863636363636
44.77,8.52272727272727
44.79,14.2045454545455
44.81,11.3636363636364
44.83,17.0454545454545
44.85,11.3636363636364
44.87,17.0454545454545
44.89,14.2045454545455
44.91,8.52272727272727
44.93,17.0454545454545
44.95,17.0454545454545
44.97,22.7272727272727
44.99,19.8863636363636
45.01,17.0454545454545
45.03,31.25
45.05,22.7272727272727
45.07,31.25
45.09,14.2045454545455
45.11,11.3636363636364
45.13,34.0909090909091
45.15,19.8863636363636
45.17,8.52272727272727
45.19,14.2045454545455
45.21,11.3636363636364
45.23,34.0909090909091
45.25,22.7272727272727
45.27,14.2045454545455
45.29,17.0454545454545
45.31,25.5681818181818
45.33,34.0909090909091
45.35,28.4090909090909
45.37,34.0909090909091
45.39,22.7272727272727
45.41,39.7727272727273
45.43,25.5681818181818
45.45,31.25
45.47,36.9318181818182
45.49,31.25
45.51,34.0909090909091
45.53,25.5681818181818
45.55,22.7272727272727
45.57,42.6136363636364
45.59,31.25
45.61,19.8863636363636
45.63,51.1363636363636
45.65,28.4090909090909
45.67,53.9772727272727
45.69,25.5681818181818
45.71,45.4545454545455
45.73,39.7727272727273
45.75,59.6590909090909
45.77,34.0909090909091
45.79,36.9318181818182
45.81,56.8181818181818
45.83,68.1818181818182
45.85,102.272727272727
45.87,59.6590909090909
45.89,62.5
45.91,90.9090909090909
45.93,93.75
45.95,56.8181818181818
45.97,90.9090909090909
45.99,88.0681818181818
46.01,113.636363636364
46.03,90.9090909090909
46.05,110.795454545455
46.07,147.727272727273
46.09,147.727272727273
46.11,110.795454545455
46.13,184.659090909091
46.15,215.909090909091
46.17,221.590909090909
46.19,238.636363636364
46.21,318.181818181818
46.23,332.386363636364
46.25,426.136363636364
46.27,517.045454545455
46.29,636.363636363636
46.31,803.977272727273
46.33,1190.34090909091
46.35,1667.61363636364
46.37,2724.43181818182
46.39,6224.43181818182
46.41,19909.0909090909
46.43,100769.886363636
46.45,1498247.15909091
46.47,1264806.81818182
46.49,63519.8863636364
46.51,19428.9772727273
46.53,8261.36363636364
46.55,4082.38636363636
46.57,1988.63636363636
46.59,1207.38636363636
46.61,826.704545454545
46.63,579.545454545455
46.65,468.75
46.67,397.727272727273
46.69,286.931818181818
46.71,244.318181818182
46.73,207.386363636364
46.75,198.863636363636
46.77,164.772727272727
46.79,204.545454545455
46.81,139.204545454545
46.83,113.636363636364
46.85,122.159090909091
46.87,88.0681818181818
46.89,105.113636363636
46.91,68.1818181818182
46.93,53.9772727272727
46.95,99.4318181818182
46.97,73.8636363636364
46.99,73.8636363636364
47.01,59.6590909090909
47.03,48.2954545454545
47.05,59.6590909090909
47.07,53.9772727272727
47.09,48.2954545454545
47.11,56.8181818181818
47.13,53.9772727272727
47.15,45.4545454545455
47.17,48.2954545454545
47.19,51.1363636363636
47.21,45.4545454545455
47.23,31.25
47.25,31.25
47.27,25.5681818181818
47.29,22.7272727272727
47.31,34.0909090909091
47.33,31.25
47.35,19.8863636363636
47.37,31.25
47.39,11.3636363636364
47.41,22.7272727272727
47.43,25.5681818181818
47.45,31.25
47.47,31.25
47.49,11.3636363636364
47.51,34.0909090909091
47.53,19.8863636363636
47.55,17.0454545454545
47.57,17.0454545454545
47.59,22.7272727272727
47.61,22.7272727272727
47.63,14.2045454545455
47.65,19.8863636363636
47.67,25.5681818181818
47.69,25.5681818181818
47.71,14.2045454545455
47.73,14.2045454545455
47.75,17.0454545454545
47.77,25.5681818181818
47.79,14.2045454545455
47.81,17.0454545454545
47.83,8.52272727272727
47.85,11.3636363636364
47.87,22.7272727272727
47.89,19.8863636363636
47.91,22.7272727272727
47.93,14.2045454545455
47.95,8.52272727272727
47.97,2.84090909090909
47.99,11.3636363636364
48.01,14.2045454545455
48.03,19.8863636363636
48.05,2.84090909090909
48.07,17.0454545454545
48.09,14.2045454545455
48.11,14.2045454545455
48.13,5.68181818181818
48.15,5.68181818181818
48.17,8.52272727272727
48.19,5.68181818181818
48.21,25.5681818181818
48.23,5.68181818181818
48.25,11.3636363636364
48.27,14.2045454545455
48.29,5.68181818181818
48.31,11.3636363636364
48.33,17.0454545454545
48.35,11.3636363636364
48.37,8.52272727272727
48.39,17.0454545454545
48.41,5.68181818181818
48.43,8.52272727272727
48.45,5.68181818181818
48.47,2.84090909090909
48.49,14.2045454545455
48.51,8.52272727272727
48.53,8.52272727272727
48.55,11.3636363636364
48.57,5.68181818181818
48.59,11.3636363636364
48.61,2.84090909090909
48.63,14.2045454545455
48.65,11.3636363636364
48.67,8.52272727272727
48.69,17.0454545454545
48.71,11.3636363636364
48.73,17.0454545454545
48.75,2.84090909090909
48.77,8.52272727272727
48.79,11.3636363636364
48.81,2.84090909090909
48.83,8.52272727272727
48.85,0
48.87,11.3636363636364
48.89,2.84090909090909
48.91,8.52272727272727
48.93,8.52272727272727
48.95,8.52272727272727
48.97,5.68181818181818
48.99,17.0454545454545
49.01,17.0454545454545
49.03,11.3636363636364
49.05,8.52272727272727
49.07,5.68181818181818
49.09,8.52272727272727
49.11,11.3636363636364
49.13,8.52272727272727
49.15,2.84090909090909
49.17,11.3636363636364
49.19,8.52272727272727
49.21,0
49.23,0
49.25,22.7272727272727
49.27,5.68181818181818
49.29,8.52272727272727
49.31,11.3636363636364
49.33,11.3636363636364
49.35,11.3636363636364
49.37,5.68181818181818
49.39,8.52272727272727
49.41,8.52272727272727
49.43,14.2045454545455
49.45,2.84090909090909
49.47,8.52272727272727
49.49,5.68181818181818
49.51,2.84090909090909
49.53,2.84090909090909
49.55,2.84090909090909
49.57,14.2045454545455
49.59,2.84090909090909
49.61,5.68181818181818
49.63,14.2045454545455
49.65,11.3636363636364
49.67,11.3636363636364
49.69,5.68181818181818
49.71,14.2045454545455
49.73,17.0454545454545
49.75,0
49.77,5.68181818181818
49.79,2.84090909090909
49.81,11.3636363636364
49.83,5.68181818181818
49.85,2.84090909090909
49.87,11.3636363636364
49.89,14.2045454545455
49.91,14.2045454545455
49.93,14.2045454545455
49.95,5.68181818181818
49.97,14.2045454545455
49.99,5.68181818181818
50.01,2.84090909090909
50.03,8.52272727272727
50.05,11.3636363636364
50.07,11.3636363636364
50.09,2.84090909090909
50.11,5.68181818181818
50.13,2.84090909090909
50.15,8.52272727272727
50.17,2.84090909090909
50.19,8.52272727272727
50.21,2.84090909090909
50.23,8.52272727272727
50.25,5.68181818181818
50.27,5.68181818181818
50.29,5.68181818181818
50.31,0
50.33,11.3636363636364
50.35,5.68181818181818
50.37,14.2045454545455
50.39,8.52272727272727
50.41,2.84090909090909
50.43,11.3636363636364
50.45,2.84090909090909
50.47,8.52272727272727
50.49,14.2045454545455
50.51,11.3636363636364
50.53,5.68181818181818
50.55,5.68181818181818
50.57,8.52272727272727
50.59,5.68181818181818
50.61,5.68181818181818
50.63,17.0454545454545
50.65,2.84090909090909
50.67,0
50.69,5.68181818181818
50.71,5.68181818181818
50.73,2.84090909090909
50.75,5.68181818181818
50.77,2.84090909090909
50.79,5.68181818181818
50.81,5.68181818181818
50.83,14.2045454545455
50.85,2.84090909090909
50.87,8.52272727272727
50.89,11.3636363636364
50.91,11.3636363636364
50.93,8.52272727272727
50.95,8.52272727272727
50.97,2.84090909090909
50.99,5.68181818181818
51.01,2.84090909090909
51.03,2.84090909090909
51.05,5.68181818181818
51.07,0
51.09,2.84090909090909
51.11,8.52272727272727
51.13,8.52272727272727
51.15,5.68181818181818
51.17,2.84090909090909
51.19,5.68181818181818
51.21,11.3636363636364
51.23,2.84090909090909
51.25,8.52272727272727
51.27,14.2045454545455
51.29,5.68181818181818
51.31,17.0454545454545
51.33,8.52272727272727
51.35,5.68181818181818
51.37,5.68181818181818
51.39,8.52272727272727
51.41,2.84090909090909
51.43,5.68181818181818
51.45,5.68181818181818
51.47,2.84090909090909
51.49,2.84090909090909
51.51,8.52272727272727
51.53,5.68181818181818
51.55,8.52272727272727
51.57,0
51.59,2.84090909090909
51.61,14.2045454545455
51.63,5.68181818181818
51.65,11.3636363636364
51.67,8.52272727272727
51.69,2.84090909090909
51.71,5.68181818181818
51.73,2.84090909090909
51.75,11.3636363636364
51.77,11.3636363636364
51.79,2.84090909090909
51.81,2.84090909090909
51.83,2.84090909090909
51.85,2.84090909090909
51.87,5.68181818181818
51.89,5.68181818181818
51.91,5.68181818181818
51.93,8.52272727272727
51.95,5.68181818181818
51.97,2.84090909090909
51.99,8.52272727272727
52.01,8.52272727272727
52.03,5.68181818181818
52.05,0
52.07,2.84090909090909
52.09,8.52272727272727
52.11,17.0454545454545
52.13,11.3636363636364
52.15,5.68181818181818
52.17,14.2045454545455
52.19,2.84090909090909
52.21,5.68181818181818
52.23,5.68181818181818
52.25,2.84090909090909
52.27,14.2045454545455
52.29,11.3636363636364
52.31,8.52272727272727
52.33,2.84090909090909
52.35,8.52272727272727
52.37,14.2045454545455
52.39,2.84090909090909
52.41,11.3636363636364
52.43,2.84090909090909
52.45,2.84090909090909
52.47,8.52272727272727
52.49,2.84090909090909
52.51,5.68181818181818
52.53,5.68181818181818
52.55,0
52.57,8.52272727272727
52.59,8.52272727272727
52.61,5.68181818181818
52.63,5.68181818181818
52.65,5.68181818181818
52.67,5.68181818181818
52.69,11.3636363636364
52.71,5.68181818181818
52.73,2.84090909090909
