center,peak,fwhm,dspace,rsqerror
22.7439746625634,382770.311473331,0.014050458719113,3.90661639715004,0.993176668070432
33.8827571682764,39.5886952444233,1.9502475329514,2.64350440538692,0.614262732620075
46.4591726068512,2996494.31816541,0.0176818188277739,1.95300917080127,0.97981664638837
72.55210918729,76052.7219172154,0.0222663263480746,1.30189258692995,0.989978340849718
104.173059115739,380268.904661755,0.0389861070539677,0.976372536775801,0.983761081911873
